url
http://timesofindia.indiatimes.com//world/us/city/articleshow/63769890.cms
http://timesofindia.indiatimes.com//tv/news/hindi/abhinav-shuklas-himalayan-accomplishment/articleshow/56666305.cms
http://timesofindia.indiatimes.com//city/ludhiana/cong-creating-fear-among-our-workers-candidates-sad-bjp/articleshow/63036593.cms
http://timesofindia.indiatimes.com//life-style/food/get-cooking-its-strawberry-season/articleshow/56666768.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/donald-glover-welcomes-baby-no-2-with-girlfriend/articleshow/62401371.cms
http://timesofindia.indiatimes.com//life-style/fashion/style-guide/how-to-wear-dark-hues-in-summer/articleshow/57895005.cms
http://timesofindia.indiatimes.com//city/mumbai/birju-maharaj-if-your-art-is-pure-and-strong-you-dont-need-other-frills/articleshow/62413256.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/renuka-shahane-will-be-seen-in-more-films-now/articleshow/62828127.cms
http://timesofindia.indiatimes.com//world/us/us-china-begin-trade-talks-centred-around-tech-rivalry/articleshow/64022731.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/stanley-tong-action-in-bollywood-films-has-improved-over-the-years/articleshow/56809996.cms
http://timesofindia.indiatimes.com//india/5-indians-stranded-near-everest-seek-sushmas-help/articleshow/64337199.cms
http://timesofindia.indiatimes.com//india/indian-girls-account-of-anti-trump-rally/articleshow/56716803.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/swara-bhaskar-comes-to-a-spot-boys-rescue/articleshow/57752707.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/hrithik-roshan-i-believe-that-ive-come-a-full-circle-its-like-im-starting-again/articleshow/56420828.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/team-baby-to-visit-girls-colleges-in-delhi/articleshow/57825560.cms
http://timesofindia.indiatimes.com//tv/news/hindi/chhota-pay-packet-for-child-actors-on-television/articleshow/56933719.cms
http://timesofindia.indiatimes.com//tv/news/hindi/adaa-khan-i-dont-need-to-prove-that-i-can-play-positive-roles/articleshow/56933555.cms
http://timesofindia.indiatimes.com//life-style/health-fitness/health-news/are-you-running-the-marathon-tomorrow/articleshow/56517923.cms
http://timesofindia.indiatimes.com//world/china/fiction-or-fact-hit-film-shows-power-of-chinese-propaganda/articleshow/63996211.cms
http://timesofindia.indiatimes.com//city/mumbai/president-pm-wish-gujarat-maharashtra-on-statehood-day/articleshow/63983282.cms
http://timesofindia.indiatimes.com//life-style/books/features/comic-books-fables-in-demand-at-world-book-fair/articleshow/62411044.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/check-out-kevin-harts-all-star-wish-list-for-jumanji-2/articleshow/63132120.cms
http://timesofindia.indiatimes.com//entertainment/english/music/news/beyonce-solange-fall-during-coachella-set/articleshow/63878702.cms
http://timesofindia.indiatimes.com//tv/news/hindi/vikas-sethi-to-tie-the-knot-next-month/articleshow/62634011.cms
http://timesofindia.indiatimes.com//tv/news/hindi/badho-bahu-hits-a-century/articleshow/56854232.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/nicole-richie-make-up-has-power/articleshow/62828166.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/sanjay-bhutiani-shubhashish-bhutiani-has-made-me-proud-with-mukti-bhawan/articleshow/58181153.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/aditi-rao-hydari-were-actors-how-does-it-matter-where-i-come-from/articleshow/57234801.cms
http://timesofindia.indiatimes.com//tv/news/hindi/sharika-raina-to-marry-shabir-ahluwalias-brother/articleshow/57039940.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/chrissy-teigen-feels-ready-for-filmdom/articleshow/62893271.cms
http://timesofindia.indiatimes.com//world/pakistan/pakistan-army-chief-confirms-death-sentences-for-11-taliban-terrorists/articleshow/64039907.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/soha-ali-khan-rubbishes-the-no-make-up-look/articleshow/62697998.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/maharashtra-governor-c-v-rao-chief-minister-devendra-fadnavis-condole-sridevis-demise/articleshow/63067141.cms
http://timesofindia.indiatimes.com//tv/news/hindi/sandeep-anand-i-am-very-passionate-about-acting/articleshow/56804178.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/ajit-andhare-our-studio-focuses-on-finding-stories-that-resonate-with-the-new-and-emergent-india/articleshow/63270818.cms
http://timesofindia.indiatimes.com//sports/tennis/french-open-2018/maria-sharapova-seeks-redemption-on-roland-garros-clay/articleshow/64300435.cms
http://timesofindia.indiatimes.com//world/rest-of-world/new-role-for-wife-of-north-koreas-kim-first-lady/articleshow/63826703.cms
http://timesofindia.indiatimes.com//life-style/fashion/style-guide/rock-the-ethnic-look-with-the-off-shoulder/articleshow/57728630.cms
http://timesofindia.indiatimes.com//world/middle-east/us-trying-to-move-forward-after-quitting-iran-nuclear-deal/articleshow/64232650.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/deepika-padukone-would-love-to-venture-into-production/articleshow/63653639.cms
http://timesofindia.indiatimes.com//world/europe/irish-turn-attention-to-parliament-as-abortion-ban-voted-out/articleshow/64340511.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/harshvardhan-rane-gets-john-abrahams-trainer/articleshow/57650649.cms
http://timesofindia.indiatimes.com//world/us/us-troop-presence-in-south-korea-not-on-table-at-trump-kim-summit-jim-mattis/articleshow/64424817.cms
http://timesofindia.indiatimes.com//world/us/netanyahus-dinner-diplomacy-with-a-uae-envoy/articleshow/64155133.cms
http://timesofindia.indiatimes.com//city/hyderabad/bjp-ministers-to-quit-andhra-cms-cabinet/articleshow/63212946.cms
http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/sudhir-mishra-daas-dev-a-story-of-freedom-liberation/articleshow/63135560.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/thandie-newton-vows-to-protect-her-daughter-in-hollywood/articleshow/64310982.cms
http://timesofindia.indiatimes.com//life-style/beauty/have-you-checked-out-the-rainbow-selfie-trend-yet/articleshow/58082244.cms
http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/ready-player-one-gets-india-release-date/articleshow/63136726.cms
http://timesofindia.indiatimes.com//entertainment/english/music/macklemore-expecting-his-second-child-with-wife/articleshow/60876568.cms
http://timesofindia.indiatimes.com//tv/news/hindi/abhishek-awasthis-low-key-engagement/articleshow/57002081.cms
